indice,ADDRESS,CONSUMER_GOOD,DATE,EVENT,LOCATION,NUMBER,ORGANIZATION,OTHER,PERSON,PHONE_NUMBER,PRICE,WORK_OF_ART
2672,,0.009262043051421642,,0.014665186538227968,0.0170009716724356,0.0,0.02483424078673124,0.014428548980504274,0.023621720913797616,,,
2673,,,,0.023874322418123484,0.007970274115602175,0.0,0.01465336378896609,0.012535350862890482,0.013492198489410313,,0.0,
2674,,0.0101349875330925,0.0,0.020427829585969448,0.034686923027038574,0.0,0.014612836430647544,0.02145316426388242,0.02403814599920924,,0.0,
2675,,,,0.037492872733208865,,0.0,0.024527935311198235,0.020504187792539597,0.03503528626805002,,,
2676,,,,0.04070991401871046,0.036943094804883,0.0,0.026000376790761948,0.039469012369712196,0.034801963317607126,,,
2677,,,,0.030800788896158338,0.040810544043779366,,0.041061812080442905,0.019492872152477504,0.033301710213224096,,,
2678,,0.00396052747964859,0.0,0.007299623379367404,0.007680895412340761,0.0,0.0063732450051854055,0.005970107239241211,0.007594615715078828,,0.0,
2679,,0.009435945190489292,0.0,,0.009275960735976696,0.0,0.03925941521301866,0.012906052075840276,0.009754332985418538,,0.0,
2680,,,0.0,0.027377428331722815,0.020466207526624203,0.0,0.05665112175047397,0.023713038569050177,0.022773003205657005,,,0.016087744385004044
2681,,,,0.015162228207503046,0.016244601225480437,0.0,0.012949839467182755,0.01443429428729273,0.022756399214267732,,,
2682,,,,0.016876009642146528,0.012901347130537031,0.0,0.022985713711629312,0.0413805459626019,0.018402694867780574,,0.0,
2683,,,0.0,0.036830431409180166,,0.0,0.03988310694694519,0.01373104906330506,0.04027429387833063,,,0.011496301274746656
2684,,0.017327766865491867,0.0,0.01828087374035801,,0.0,0.025954233792920906,0.01752978465002444,0.025857998846242063,,0.0,
2685,,,,0.014965749684382568,0.005000706296414137,0.0,0.012591505888849497,0.008092551430066427,0.012508974876254797,,0.0,0.007958157919347286
2686,,,0.0,0.018758452497422695,,0.0,0.030125128850340844,0.013457487386308219,0.026819478953257203,,0.0,
2687,,0.0076659745536744595,0.0,0.007831938254336515,0.007210159009056432,0.0,0.012317564550109884,0.015302298440327567,0.014279786552138189,,0.0,
2688,,0.008460426237434149,0.0,0.019934529438614845,0.018262340894175902,0.0,0.0185185549263325,0.012230698884065663,0.013879830075893551,,,
2689,,,,0.017783067499597866,0.056096814572811134,0.0,0.03509544301778078,0.03840956115163863,0.027530438266694546,,,0.022538693621754646
2690,,,,0.021865145820710395,0.01052663940936327,0.0,0.008908135816454887,0.016346827947667668,0.021357727888971566,,0.0,
2691,,,,0.017300903564319015,0.04983475804328919,0.0,0.01665178476832807,0.02520303422352299,0.030481516756117343,,,0.014554708264768125
2692,,,,0.01155296742746776,0.018097868654876947,0.0,0.007656431446472804,0.017276771110482515,0.016232594627102737,,0.0,
2693,,0.0036364663004254303,0.0,0.007227162789443836,0.0076409778092056515,0.0,0.0038090448995882816,0.006259160317395898,0.007495182366775615,,0.0,
2694,,,0.0,0.038447202648967505,,0.0,0.025507448241114616,0.022921789437532425,0.08068214915692806,,,
2695,,,,0.011690616607666016,0.012037388049066068,0.0,0.02231944988792141,0.017525806690433195,0.02646521365063058,,,0.011775601655244827
2696,,,,,,0.0,0.009817776270210743,0.021892390493303538,0.029209863456586996,,,
2697,,,,0.01556111810108026,0.023323424781362217,0.0,0.015128784347325563,0.02058776532066986,0.02654495290838755,,,
2698,,0.01063748635351658,0.0,0.012484044598584826,0.018754361536015163,0.0,0.02410317159124783,0.01554907070329556,0.01275472780689597,,,0.008083722554147243
2699,,0.02110995352268219,,0.01772129349410534,0.040462179109454155,0.0,0.016429869458079338,0.024669192420939606,0.027606318540432873,,,
2700,,0.05610264465212822,0.0,0.016555199399590492,0.013721022754907608,0.0,0.054948167875409126,0.022840437346271107,0.02839937958527695,,,
2701,,,,0.026500879786908627,0.019336584334572155,0.0,0.023037955164909363,0.022110241864408766,0.04679094979332553,,,0.02863663621246815
2702,,,,0.01263880473561585,,0.0,0.031098791242887575,0.020581505758066974,0.031337860255287245,,,0.03452787268906832
2703,,,0.0,0.008950717704878612,0.00823121036713322,0.0,0.014655119429032007,0.014211149886250496,0.011011826664047398,,,0.014840462058782578
2704,,,0.0,0.017749103096624214,0.010896447114646435,0.0,0.016844068032999832,0.018358018373449643,0.02365933024488828,,0.0,
2705,,,0.0,0.017146153575075523,0.03368191700428724,0.0,0.03283038611213366,0.022688686424358326,0.024775176619489987,,,0.012200896628201008
2706,,0.0102347731590271,,0.013540142371008793,0.012616955302655697,0.0,0.01258754450827837,0.02716114565443534,0.03493807423445913,,,
2707,,,,0.0049027693125286275,0.005638793343678117,0.0,0.012362405005842448,0.007539473359727046,0.009837581838549273,,,
2708,,,0.0,0.029942029528319834,0.014811528380960226,0.0,0.02325129392556846,0.027015867376966134,0.02880647084252401,,,
2709,,0.03707660734653473,0.0,0.028926782310009006,,0.0,0.055421020835638046,0.044593810103833675,0.05393590219318866,,0.0,
2710,,,0.0,0.01862142793834209,,0.0,0.043335340451449156,0.025721263570281174,0.03672393877059221,,0.0,0.034950898960232735
2711,,,,0.027877707779407502,0.04064066087206205,0.0,0.02818545326590538,0.04535631649196148,0.02324688956141472,,,
2712,,,,0.017369293607771397,0.014850453939288855,0.0,0.014370940160006285,0.017173432072417602,0.015760347247123718,,0.0,0.030865736305713654
2713,,,,0.018811512738466263,0.018762324005365368,0.0,0.017873414210043848,0.03490310460329056,0.043666147937377296,,0.0,0.01556872483342886
2714,,,,0.013915752060711384,0.0070370519533753395,0.0,0.012665297008223005,0.010917776280307564,0.01668238083488847,,,
2715,,,,,0.029367231065407395,0.0,0.05615311488509178,0.014005323871970177,0.028235136664339473,,,0.06234578105310599
2716,,,,0.014076317427679896,0.008938040850417954,0.0,0.010834670004745325,0.01652811628041996,0.016289945425731794,,,0.01380042964592576
2717,,,0.0,0.020778157748281956,0.011764457914978266,0.0,0.018373467601262607,0.017700741834500256,0.0263770149089396,,0.0,
2718,,,,0.042234838008880615,0.020090974867343903,0.0,0.03622102551162243,0.03620768462618192,0.01972058229148388,,0.0,
2719,,,,0.02454608678817749,0.01705623371526599,0.0,0.022509008646011353,0.04215718358755112,0.05484996410086751,,,0.0341169536113739
2720,,0.017737442627549168,0.0,0.011895367099593082,0.01611807057633996,0.0,0.023702128790318966,0.016352019526741722,0.019716565763311728,,,
2721,,0.034041558392345905,,0.031395834404975176,0.025408923625946045,0.0,0.050901106869181,0.02861083195441299,0.05321678208808104,,,
2722,,0.033518172800540924,,0.01885069301351905,0.02299100160598755,0.0,0.04810242075473071,0.032700383414824806,0.03585135843604803,,,
2723,,0.061603061854839325,0.0,0.020924162492156027,,0.0,0.025699961309631664,0.02198687264401662,0.032682166621088984,,0.0,
2724,,,,0.022726406653722126,0.01935403421521187,0.0,0.0402113605911533,0.022063174030997536,0.04171230550855398,,0.0,
2725,,,,0.02023928239941597,0.009816291742026806,0.0,0.009196589817292988,0.017793765786336735,0.01208050155334852,,,
2726,,,0.0,0.03995898412540555,0.018360944464802745,0.0,0.031260731630027294,0.028279546089470385,0.06303623840212821,,,0.0195169560611248
2727,,,,0.06566304340958595,0.01957268826663494,0.0,0.02518184343352914,0.022250925252834956,0.019153254805132747,,,
2728,,,0.0,0.03001034738762038,0.03354481980204582,0.0,0.017048389092087744,0.023478947347030044,0.030359645270638995,,,
2729,,,0.0,0.015750409569591284,0.025114641524851322,0.0,0.030462196096777916,0.02030308517243932,0.025012211659206793,,0.0,
2730,,,,0.00983513979655173,0.00993919805623591,0.0,0.013434054226511054,0.012520731834229082,0.015453301436666931,,0.0,0.009094841545447707
2731,,,0.0,0.01492940968212982,0.025759229669347405,0.0,0.012720865507920584,0.015503526446135604,0.020301612908951938,,,
2732,,0.038512694338957466,,0.02221818640828133,,0.0,,0.02779278438538313,0.0373478758148849,,,0.03562983932594458
2733,,,,0.006853666544581453,0.006571677344089205,0.0,0.011175037769135088,0.01502288978448824,0.01074525733323147,,,
2734,,0.017882688902318478,,,0.041813625333209835,0.0,0.0435862191952765,0.03568711396879875,0.029396008234471083,,0.0,0.018049346283078197
2735,,0.014538325369358063,,0.01698566181585193,0.024445539236896567,0.0,0.02318414244800806,0.018325665965676308,0.016657697968184948,,,0.009453426115214823
2736,,0.014387466013431547,,0.011065036601697406,0.00789346406236291,0.0,0.013989193313237693,0.01750760184685615,0.016579089634534385,,,
2737,,,,0.04930823668837547,0.017323749139904976,0.0,0.034224321506917475,0.018361546487237018,0.030620820963611968,,,0.02800702303647995
2738,,,,0.07513592392206192,0.02632739208638668,0.0,0.021092012524604797,0.01953049216951643,0.037851224280893804,,,0.0566878126313289
2739,,,0.0,0.022263191485156614,0.01792977067331473,0.0,0.02198906003364495,0.02887918595224619,0.02983397888866338,,,0.012135045602917671
2740,,0.05145204672589898,,0.017802140209823847,0.018549278378486637,0.0,0.015857584774494168,0.014437606425157614,0.0256537942458754,,,
2741,,,0.0,0.014559750026091934,0.014221994206309317,0.0,0.010188987556224069,0.016503280935514914,0.014375783270224929,,0.0,
2742,,,,0.03956436045053932,,0.0,0.021874191472306848,0.03510873089544475,0.024020498036406934,,,
2743,,,,0.021409677075488225,0.011664316989481449,0.0,0.029908706180073998,0.022437156240145365,0.016003307420760393,,0.0,0.012300156988203527
2744,,0.009750945493578909,,0.014543926529586314,0.01872052066028118,0.0,0.021245505893602967,0.014409006366299259,0.02304254868067801,,,0.007554598152637481
2745,,0.03780502453446388,,0.012932254311939081,0.012491732835769653,0.0,0.007949248111496368,0.01916372910555866,0.023424117049823206,,,0.014267665334045887
2746,,0.019243404269218445,,0.02662099339067936,,0.0,0.01499241947506865,0.03418955416418612,0.026945378569265207,,,
2747,,,0.0,0.05630347803235054,0.02559518689910571,0.0,0.03607013914734125,0.02230816334486008,0.046478726501975744,,,
2748,,,,0.011025421942273775,0.012121987296268344,0.0,0.01280482579022646,0.011883117258548737,0.02877467997710813,,,
2749,,,,0.04320886731147766,,,0.027432377139727276,0.05768125057220459,0.053187907487154004,,,
2750,,0.014110245741903782,,0.010287054193516573,0.00811552070081234,0.0,0.02305829928567012,0.023371269926428795,0.022806072341544286,,0.0,
2751,,0.024708063652118046,0.0,0.022520028986036777,0.024266975186765193,0.0,0.009686780162155628,0.0172402894240804,0.027751960419118406,,,0.023236365988850597
2752,,0.012756600975990295,0.0,0.044730729733904205,0.012561314118405184,0.0,0.02634895779192447,0.019584508690362174,0.03913622722029686,,,
2753,,,,0.02975913044065237,0.014451548457145691,0.0,0.013493883113066355,0.017103919831032936,0.022131075534750435,,,
2754,,0.018923179479315877,0.0,0.008257711040122169,0.007769559044390917,0.0,0.009237933671101928,0.014187062238683788,0.010075341311416455,,0.0,0.012883820571005344
2755,,,0.0,0.010718852514401078,0.024534859384099644,0.0,0.01810984586675962,0.018828453673493294,0.020509730093181133,,0.0,
2756,,,,0.029083840548992164,0.029078242368996143,0.0,0.05042254962027073,0.03114075535400347,0.03171162152041992,,,
2757,,,0.0,0.029561334600051243,0.03139416811366876,0.0,0.02013935148715973,0.030869493260979652,0.044264045144830434,,,
2758,,,,0.017630396814395984,0.00976566318422556,0.0,0.013854605456193289,0.011180425949749492,0.02463540548665656,,,0.023535262793302536
2759,,,,0.016307322774082422,0.010055716149508953,0.0,0.011919647734612227,0.021306577500783734,0.01922278245911002,,,0.01654964592307806
2760,,,,0.13065451383590698,,,0.10996819287538528,0.10697973519563676,0.1274738535284996,,,0.18050190806388852
2761,,0.011760558001697063,,0.012628109310753644,0.006804078817367554,0.0,0.010633589034633977,0.012132506788475439,0.018969401325050154,,,
2762,,,0.0,0.012727643363177776,0.01557130552828312,0.0,0.03095456688768334,0.02049116865687427,0.025739199999305937,,0.0,
2763,,,,,,0.0,0.02203859388828278,0.048295166343450546,0.04614309407770634,,,
2764,,,0.0,0.029686613629261654,0.02069537341594696,0.0,0.02713414654135704,0.02863110639154911,0.048947502548495926,,,0.04745979234576225
2765,,,,0.01618980849161744,,0.0,0.020607528835535047,0.024683622953792412,0.03058899387430686,,,0.03267387580126524
2766,,,,0.010582374086460242,0.010100141167640686,0.0,0.015063493778663022,0.006841374910436571,0.018192967740245737,,,
2767,,0.011261251755058764,,0.021416176296770572,,0.0,0.008769594132900238,0.021850672350930318,0.03034644786800657,,,
2768,,,,0.009528197906911373,,0.0,0.01521696908665555,0.012559037234279372,0.017428901951967016,,,0.007489397656172514
2769,,,,0.015435804147273302,0.016345623880624768,0.0,0.030340090952813627,0.016709717100157458,0.026976509485393763,,,
2770,,,0.0,0.014284058474004269,0.059239264577627175,0.0,0.01854913371304671,0.023741377828021843,0.03901802375912666,,,
2771,,,,0.01423585107550025,0.010074845049530268,0.0,0.011032145159939924,0.011709343591381026,0.018442117783706635,,,
2772,,0.006129903718829155,0.0,0.010139218345284463,0.005793538875877857,0.0,0.011698837174723547,0.010118740631944755,0.013448963673519236,,0.0,0.02330036088824272
2773,,,,0.017055722884833813,0.02747020497918129,0.0,0.022829004873832066,0.01646788657775947,0.026612767750131234,,,
2774,,,0.0,0.01022066827863455,0.012229692190885544,0.0,0.0210326938993401,0.017328208112823113,0.02163077141380026,,0.0,
2775,,,,0.016265499955889853,0.00535484729334712,0.0,0.011037752963602543,0.009051153756445274,0.013928983418736607,,,
2776,,,,0.022483220137655736,,0.0,0.012287389254197478,0.020383354409464767,0.033848580438643694,,,0.011710780672729015
2777,,,,0.021793318446725607,,0.0,0.03230531436080734,0.0276365296237848,0.02332700144809981,,,
2778,,,,0.03322914149612188,0.04691731370985508,0.0,0.014405393041670322,0.02196113020181656,0.036031145788729194,,,
2779,,,,0.017912460823676417,,0.0,0.009765153052285314,0.01165293084923178,0.01989087289856637,,,0.008258223533630371
2780,,,,0.04202756161491076,,0.0,0.016693692343930405,0.017845128042002518,0.04141230508685112,,,
2781,,,,0.01683577336370945,0.02011776913423091,0.0,0.012567523773759604,0.020697804034820626,0.01761354397361477,,,0.03219769708812237
2782,,0.015327394008636475,,0.012235716101713479,0.020756397861987352,0.0,0.015816320781596005,0.01741814508062342,0.02397808972746134,,,
2783,,,,0.01362729657973562,0.017556651184956234,0.0,0.013672993052750826,0.017609944929265313,0.024120728375718874,,,
2784,,,,0.016696306876838207,0.020593082532286644,0.0,0.02540959364601544,0.01527339829639955,0.030167826265096665,,,
2785,,,0.0,0.018188717605715447,0.018207916369040806,0.0,0.019579448426763218,0.023737580166198313,0.020024360273964703,,0.0,0.03957488830201328
2786,,0.00987602521975835,,0.014289036548386017,0.017908767564222217,0.0,0.015446437522768974,0.00941973024358352,0.01776295884287563,,,0.007501361891627313
2787,,,,0.024804771031168373,,0.0,0.018637624258796375,0.019469446248628876,0.02103489740855164,,,
2788,,,,0.021923929103650156,,0.0,0.017852508862103735,0.02124207024462521,0.01818086497266503,,,0.020870117470622063
2789,,,0.0,,0.02263782274993983,0.0,0.03589333523996174,0.043345183754960694,0.043634199537336826,,,
2790,,0.01070929318666458,0.0,0.010492240389188131,0.008940850384533405,0.0,0.01764200208708644,0.018584190402179956,0.021721776739201126,,0.0,0.01319137029349804
2791,,0.007148733828216791,0.0,0.011992634584506353,0.008665388414206414,0.0,0.01311683103752633,0.012901487421583046,0.01834152638912201,,0.0,
2792,,0.0066900483798235655,,0.007339782081544399,0.0057031926698982716,0.0,0.00815434199757874,0.010815248067956418,0.01123479099944234,,,0.011177568277344108
2793,,,,0.014161628050108751,0.023530045258147374,0.0,0.016602713987231253,0.020500501384958625,0.019664091277210152,,,
2794,,,,0.008998675892750422,0.01106594456359744,0.0,0.00782316121538835,0.008677043183165234,0.01434513555701684,,,
2795,,,0.0,0.010639017447829247,0.00904841092415154,0.0,0.025658844225108623,0.02114193006936047,0.02157671248110441,,,0.01009218767285347
2796,,,,0.023106052540242672,0.023898441344499588,0.0,0.017620004403094452,0.02980800128231446,0.04012783585737149,,,0.03208696097135544
2797,,,0.0,0.022673163407792647,0.016599860042333603,0.0,0.02280849008820951,0.01590513640685993,0.031942449510097504,,0.0,
2798,,0.024621533540387947,,0.01923033098379771,0.038716280832886696,0.0,0.037521191739610264,0.01763069150703294,0.014630915286640326,,0.0,
2799,,,,,0.023194234818220142,0.0,0.05274804774671793,0.04349195367346207,0.05188184976577759,,,
2800,,,,0.07836223890384038,0.022610792890191078,0.0,0.021308690309524536,0.022892025485634803,0.029032479756726667,,,
2801,,0.015721414238214493,,0.020197968184947967,0.016256924718618393,0.0,0.03287118460450854,0.031293338048271835,0.033424987574107945,,,0.02799686975777149
2802,,0.010439818724989893,,0.0098869395442307,0.014407571870833635,0.0,0.018561911103980883,0.02265123277902603,0.018604450804345748,,,0.01261509582400322
2803,,0.014851132407784462,,0.01882438330600659,0.03610002435743809,0.0,0.032758601708337665,0.04062986084156566,0.0368983263948134,,,0.015361367724835873
2804,,,,,0.01412803865969181,0.0,0.029058411484584212,0.024859940899269923,0.027042777954854748,,,0.02082621119916439
2805,,0.01861262321472168,,0.028572776820510626,,0.0,0.030512720346450802,0.04629442049190402,0.02329525602265046,,,
2806,,0.04192278906702995,0.0,0.012341580198456844,0.007035959977656603,0.0,0.012191438989248127,0.013154308940283955,0.021429237981255237,,0.0,
2807,,,,0.019605310168117285,0.020344724878668785,0.0,0.02471781972174843,0.02645555680946392,0.03142643512951003,,,
2808,,,,0.02339551690965891,0.020272536668926477,0.0,0.030346312560141087,0.02045819628983736,0.05000877566635609,,,
2809,,,0.0,0.032695929209391274,0.060524241998791695,0.0,0.02734217109779517,0.03221356775611639,0.01703615766018629,,0.0,
2810,,,,0.023777044750750063,0.02024920284748077,0.0,0.024014948091159265,0.017968993977104362,0.015708981273586258,,,
2811,,,,0.02343683938185374,0.05768629349768162,0.0,0.06229935958981515,0.025368138402700424,0.02698646086667265,,,
2812,,0.01081663742661476,,0.022737916000187396,0.022602552780881524,0.0,0.02204893094797929,0.017105891317543056,0.020109269628301264,,,
2813,,,,0.026424522744491696,0.014864373020827768,0.0,0.021034568548202515,0.019829605023066202,0.032715619408658574,,,
2814,,,,0.036954768002033234,,0.0,0.03908437490463257,0.06102404796651432,0.06509341734151046,,,0.038156379014253616
2815,,,,0.011189773445948958,0.009278537395099798,0.0,0.029272683585683506,0.013546530964473884,0.024369296431541444,,,
2816,,,,0.03300492066357817,,0.0,0.022995523177087307,0.033933538736568555,0.04002950817812234,,,
2817,,,,0.031182406470179558,0.029507054015994075,0.0,0.029693574644625187,0.0606758426874876,0.04623660258948803,,,
2818,,,,0.020175699144601825,0.019847597694024444,0.0,0.029696809127926826,0.031151146162301302,0.030029189669423632,,,
2819,,,,0.018700901108483475,0.01646727928891778,0.0,0.02738386136479676,0.030268329288810493,0.027878401123664596,,,
2820,,0.028467339773972828,,0.008559445943683386,0.022217207495123147,0.0,0.009583138511516154,0.016950896320243675,0.021297135006855514,,0.0,
2821,,,,0.03249893262982369,0.11025318503379823,0.0,0.0320814810693264,0.04544601100496948,0.0449076522141695,,,
2822,,,,0.025152949084128653,0.026295620948076248,0.0,0.02357467884818713,0.02134925132850185,0.039908251259475946,,,0.01173165626823902
2823,,0.021546056494116783,0.0,0.045600824058055885,,0.0,,0.06311544061948855,0.02834241630302535,,,0.08050097400943437
2824,,0.016508607193827633,,0.02851704228669405,0.0227691070176661,0.0,0.026540540158748627,0.025763627565042538,0.028682803735136986,,,
2825,,,,0.08957995474338531,0.05529718101024628,0.0,0.04800823051482439,0.046039902181787926,0.022608636567989986,,,0.061718486249446876
2826,,,,0.007506382496406634,0.01816317844869835,0.0,0.013289238850120455,0.009894713453832082,0.011545609628014705,,,0.008238039910793304
2827,,,0.0,0.022429318788150947,0.016800211742520332,0.0,0.056899000890553,0.03585514736672243,0.034703173275504796,,0.0,
2828,,,0.0,0.028699885588139296,0.03214450180530548,0.0,0.029646037612110376,0.04030769504606724,0.03790823929011822,,,
2829,,,,0.026380165480077267,0.026083820266649127,0.0,0.011769930832087994,0.025498065981082618,0.018242088529993507,,,0.014365116444726786
2830,,,,0.03241068116304549,0.03806379158049822,0.0,0.027166949119418863,0.02140466993053754,0.02622904758900404,,,
2831,,,0.0,0.027018595859408377,0.017698810901492834,0.0,0.017850793711841107,0.03357339311729778,0.03181048254999849,,0.0,
2832,,,,0.19072723388671875,,0.0,0.07217514514923096,0.09053413569927216,0.10776058211922646,,,
2833,,,,0.03364933212287724,0.04216351918876171,0.0,0.018669220929344494,0.020501028280705214,0.027376410178840162,,,0.02358214184641838
2834,,,,0.02602913447966178,0.018343490781262517,0.0,0.041587986052036285,0.02407619374571368,0.0289514004252851,,,
2835,,,,0.023577151566066525,,0.0,0.024886413119160213,0.023431124941756327,0.021320694591850042,,,
2836,,,,0.01824237530430158,0.047459877096116536,0.0,0.02191839786246419,0.022797189445959196,0.0300251076530133,,,
2837,,,,0.061474253237247464,0.021888577068845432,0.0,0.015982141407827537,0.03040342881447739,0.03123969363514334,,,0.012552563101053238
2838,,,,0.03431609179824591,0.01583084836602211,0.0,0.015241639067729315,0.022583263693377376,0.023181671670709666,,,0.017461147159337997
2839,,0.008894381113350391,,0.01917578619904816,0.008327377494424582,0.0,0.017462635102371376,0.010521503802584974,0.02395063322702689,,,
2840,,,0.0,0.03360009041022171,,0.0,0.028938337694853544,0.03007031019244875,0.025978663004934788,,,
2841,,,,0.03177265018563379,0.017071704380214214,0.0,0.018434947542846202,0.03079985651291079,0.022910400138547022,,,0.016476085409522057
2842,,,,0.035546279911484034,0.017524056136608124,0.0,0.030475195869803427,0.03061111963221005,0.01957122851163149,,,
2843,,,,0.028689838014543056,0.014616048894822598,0.0,0.03452994993754795,0.02700440851705415,0.03155019204132259,,,0.026781137101352215
2844,,,,0.025352432392537594,0.016820622142404318,0.0,0.023945808038115503,0.0380921415053308,0.03169973000573615,,,
2845,,,,0.052655617520213124,0.028503345946470898,0.0,0.019384963437914845,0.045930180964725356,0.033690050011500716,,,
2846,,,,0.025783004239201546,0.037445755675435066,0.0,0.050223986804485324,0.03388645468900601,0.031828138045966625,,,
2847,,,0.0,0.022486094540605944,,0.0,0.022836889140307903,0.016922154177266818,0.029903368492211615,,0.0,
2848,,0.007395280059427023,,0.0056890760149274555,0.006251483224332333,0.0,0.006953564162055652,0.009768685791641474,0.012919709101439483,,0.0,0.006541144568473101
2849,,0.012422152794897556,0.0,0.02020266217490037,0.011706169229000807,0.0,0.016318744447614466,0.02224649637937546,0.020798805842383042,,,
2850,,,,0.019014675325403612,0.01244782656431198,0.0,0.01830602064728737,0.01819667499512434,0.04059382062405348,,,
2851,,,,0.06736066471785307,0.019737384282052517,0.0,0.022996844723820686,0.023102598264813423,0.04874737747013569,,,
2852,,,0.0,0.05886225402355194,0.039747707545757294,0.0,0.07539415881037712,0.061768073588609695,0.09755476377904415,,0.0,
2853,,,,0.04091306366026402,0.036642178893089294,0.0,0.04353050887584686,0.0314069096930325,0.056689347699284555,,,0.07275800593197346
2854,,,,0.027899240788358908,,0.0,0.021742137614637613,0.031095401290804146,0.018533759018672363,,,
2855,,,0.0,0.008407694960219992,0.006199310068041087,0.0,0.012454231114437182,0.014665449675368635,0.01653819615868005,,0.0,
2856,,,,0.01462065422674641,0.00794254383072257,0.0,0.008541325107216835,0.013959189914166927,0.022301031299866735,,,0.009389860555529594
2857,,,,,0.05174937378615141,0.0,0.03574976728608211,0.028202345222234727,0.03189767473800616,,,0.018568485975265503
2858,,,,0.023440747521817684,0.025023385882377625,0.0,0.04613912897184491,0.029900688212364912,0.029409115069678853,,,
2859,,,,0.011909289751201868,0.016962435096502304,0.0,0.02559478328164135,0.02083780605565099,0.031192717142403126,,,0.011266866698861122
2860,,,0.0,0.008246040903031826,0.011315482668578623,0.0,0.014592805411666632,0.020256213494576514,0.021007507436854,,0.0,0.033212993294000626
2861,,,,0.023997608572244644,,0.0,0.0246698401336159,0.020549085753207855,0.04417089722119272,,,
2862,,0.008644783869385721,0.0,0.009763959795236588,0.019666786771267653,0.0,0.01777237405379613,0.02422685067479809,0.02264645534821532,,,0.018008273094892502
2863,,0.01421412546187639,,0.018710809759795666,0.021601172164082527,0.0,0.018414903432130814,0.024843496778471898,0.02942263533671697,,,
2864,,0.011323315091431141,,0.020719591927315508,0.024026337824761868,0.0,0.011706649791449308,0.024455165920349266,0.03263421253197723,,,0.013426198624074459
2865,,0.011344128288328648,,0.026215440859752043,0.010622551664710045,0.0,0.02285789977759123,0.017938440332987478,0.033862836309708655,,,
2866,,,,0.05252745852340013,0.012975004501640795,0.0,0.0161055497204264,0.020405936986207962,0.030909878719184134,,,
2867,,,,0.01863330020569265,0.014364701695740223,0.0,0.009569461250470744,0.01274671545252204,0.01840225133734445,,,
2868,,,,0.025212401058524847,0.015165976248681544,0.0,0.017713161185383797,0.025615841436844606,0.03268824314529246,,,
2869,,0.01954040676355362,,0.04046724233776331,,0.0,0.0139464121311903,0.033373464105857745,0.032599943012676456,,,0.01909047551453114
2870,,,0.0,0.009369301920135817,0.005338091868907213,0.0,0.010496432959501232,0.011337735184022913,0.016801224322989583,,,
2871,,0.019887972623109814,,0.02478692690945334,0.031192044727504253,0.0,0.027911004843190312,0.01901981929460397,0.025842880178242923,,,
2872,,,,0.045397579669952386,0.018040304072201252,0.0,0.02718914079014212,0.016103452257812022,0.0289094307725983,,,0.03606284409761429
2873,,0.022049905732274052,,0.025054948404431343,0.03302166766176621,0.0,0.015775078907608986,0.02676598522812128,0.03351496594647566,,,0.06249373406171799
2874,,,,0.01910196679333846,0.02106710709631443,0.0,0.01686037366744131,0.028853847899220207,0.03327827043831348,,,
2875,,,0.0,0.017387063126079738,0.010429731703230314,0.0,0.010907759889960289,0.010039775519920835,0.014301319939217396,,,
2876,,,,0.02529017231427133,0.021668797979752224,0.0,0.016709330677986144,0.01999545586295426,0.019142350337157648,,,
2877,,0.016034968197345734,,0.029339588712900877,,0.0,0.015345311723649502,0.031221834865088265,0.027110524475574493,,,
2878,,,,0.030360724893398583,0.013357489369809628,0.0,0.027907373011112215,0.02613078197464347,0.0360461991901199,,,
2879,,,,0.02252727677114308,0.029668372869491578,0.0,0.029274480683462962,0.029521583672612907,0.03315146422634522,,,
2880,,0.01712936721742153,,0.017078529267261427,,0.0,0.019745308506701673,0.02822234956547618,0.02786472296485534,,0.0,
2881,,0.011553092859685421,,0.01417231032003959,0.01069234994550546,0.0,0.02485339024237224,0.023160117893264845,,,,0.020847982261329893
2882,,,,0.01737613370642066,0.016776220872998238,0.0,0.011580011807382107,0.01944313614683993,0.02435862904207574,,0.0,
2883,,,0.0,0.028003551880829036,0.01907248236238956,0.0,0.018424208586414654,0.026029762538040385,0.023743764497339725,,0.0,
2884,,0.017253035679459572,,0.030634134775027633,0.02647029384970665,0.0,0.03307513613253832,0.025378258898854256,0.026021511293947697,,,0.01702963374555111
2885,,0.010197368450462818,,0.018490671801070373,0.024351444281637668,0.0,0.026999001524278095,0.01206831426288073,0.028636639782538015,,,0.012008528225123882
2886,,,,0.0413120836019516,0.019736509770154956,0.0,0.05024051293730736,0.0200606274108092,0.03332966493649615,,,
2887,,0.01188213098794222,,0.012441824190318584,0.022478279586021718,0.0,0.012250704877078532,0.011925796396099031,0.018059536768123507,,0.0,0.022672880440950397
2888,,,0.0,0.022406180389225483,0.025983264669775963,0.0,0.04390944819897413,0.0343562193835775,0.04207929006467263,,,
2889,,,,0.01708207399185215,0.015225614317589335,0.0,0.024285541448209966,0.013117775786668062,0.02028932040557265,,,0.012690887786448002
2890,,0.019344445317983627,,0.010518656319214238,0.0218144035898149,0.0,0.008664894034154713,0.010587845435913871,0.018108689633663744,,0.0,0.005270227789878845
2891,,0.01794321897129218,,0.04331133514642716,0.025474936080475647,0.0,0.02680308627896011,0.0266042689482371,0.021978251369936124,,0.0,0.016137991100549698
